product_id,display_name,product_name,composition,generic,form,route,category,manual_review,source_runtime_path,coverage_id,source_pack_id,final_verification_status,final_clinical_readiness,final_fast_mode_allowed,final_rx_role,source_ids,source_titles,source_urls,source_organizations,source_years,source_sections,source_snippets_short,evidence_claim_ids,disease_strategy_verified,drug_class_verified,generic_verified,product_label_verified,product_match_verified,dose_verified,pediatric_verified,antibiotic_criteria_verified,no_antibiotic_verified,red_flag_verified,exact_evidence_missing,exact_block_reason,exact_next_action,can_show_in_main_builder,can_show_in_peds_page,can_show_in_swaps,catalog_only_reason,pediatric_unlock_status,antibiotic_unlock_status,antiviral_unlock_status,clinical_readiness_refreshed,refresh_action,refresh_reason,remaining_source_gap,next_action
BDS047636,Silverzine Cream [Micronized Silver Sulfadiazine 1%],Silverzine Cream,Micronized Silver Sulfadiazine 1%,Micronized Silver Sulfadiazine,cream,topical,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS047636,coverage_e501eea32c04,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS046208,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],Op-Ize Eye Wash,Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,Boric Acid + Sodium Borate + Zinc Sulphate,other,ophthalmic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS046208,coverage_1fcbe63b48e9,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003009,Opsar กลาง [Sodium Borate 0.02 g.+Boric Acid 1.24 g.+Sodium Chloride+ 0.29 g.+Benzalkonium Chloride 2 mg./100 ml.],Opsar กลาง,Sodium Borate 0.02 g.+Boric Acid 1.24 g.+Sodium Chloride+ 0.29 g.+Benzalkonium Chloride 2 mg./100 ml.,Sodium Borate + Boric Acid + Sodium Chloride + Benzalkonium Chloride,other,,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS003009,coverage_ef6a8b4b7831,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003025,Opsar เล็ก [Sodium Borate 0.02 g.+Boric Acid 1.24 g.+Sodium Chloride+ 0.29 g.+Benzalkonium Chloride 2 mg./100 ml.],Opsar เล็ก,Sodium Borate 0.02 g.+Boric Acid 1.24 g.+Sodium Chloride+ 0.29 g.+Benzalkonium Chloride 2 mg./100 ml.,Sodium Borate + Boric Acid + Sodium Chloride + Benzalkonium Chloride,other,,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS003025,coverage_87452c87a7c2,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003016,Optrex เล็ก [Distilled Witch Hazel 13.0% v/v+Benzalkonium Chloride 0.005% w/v+Borax+Boric Acid/100 ml.],Optrex เล็ก,Distilled Witch Hazel 13.0% v/v+Benzalkonium Chloride 0.005% w/v+Borax+Boric Acid/100 ml.,Distilled Witch Hazel v/v + Benzalkonium Chloride w/v + Borax + Boric Acid,other,,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS003016,coverage_64cdcd16f9dd,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS007001,Acevax Cream [Acyclovir 5 g./100 g.],Acevax Cream,Acyclovir 5 g./100 g.,Acyclovir,cream,topical,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS007001,coverage_f20bba9f9f73,antiviral_herpes_zoster,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,claim_68a2f40402d1; claim_81748b3a6e3e; claim_60679fe1b4e7,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,blocked_antibiotic_missing_criteria,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS007719,Clinovir Cream [Acyclovir 5%w/w],Clinovir Cream,Acyclovir 5%w/w,Acyclovir w/w,cream,topical,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS007719,coverage_248e2a62d180,antiviral_herpes_zoster,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,claim_68a2f40402d1; claim_81748b3a6e3e; claim_60679fe1b4e7,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,blocked_antibiotic_missing_criteria,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS004046,Vilerm Cream 5 g [Acyclovir 5 g./100 g.],Vilerm Cream 5 g,Acyclovir 5 g./100 g.,Acyclovir,cream,topical,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS004046,coverage_8c8fad4119a9,antiviral_herpes_zoster,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,claim_68a2f40402d1; claim_81748b3a6e3e; claim_60679fe1b4e7,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,blocked_antibiotic_missing_criteria,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS004020,Vilerm Cream sachet 1 g [Acyclovir 5 g./100 g.],Vilerm Cream sachet 1 g,Acyclovir 5 g./100 g.,Acyclovir,cream,topical,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS004020,coverage_0a43ff4faf45,antiviral_herpes_zoster,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,claim_68a2f40402d1; claim_81748b3a6e3e; claim_60679fe1b4e7,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,blocked_antibiotic_missing_criteria,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS004216,Zevin Cream [Acyclovir 5 g./100 g.],Zevin Cream,Acyclovir 5 g./100 g.,Acyclovir,cream,topical,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS004216,coverage_1ef52ae74673,antiviral_herpes_zoster,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,claim_68a2f40402d1; claim_81748b3a6e3e; claim_60679fe1b4e7,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,blocked_antibiotic_missing_criteria,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS001419,Canesten Vaginal tabs. 1s [Clotrimazole 500 mg.],Canesten Vaginal tabs. 1s,Clotrimazole 500 mg.,Clotrimazole,tablet,oral,ยาสอดช่องคลอด,False,data/core/drug_short_lookup.json:lookup.BDS001419,coverage_dd0604bf9e40,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001420,Canesten Vaginal tabs. 6s [Clotrimazole 100 mg.],Canesten Vaginal tabs. 6s,Clotrimazole 100 mg.,Clotrimazole,tablet,oral,ยาสอดช่องคลอด,False,data/core/drug_short_lookup.json:lookup.BDS001420,coverage_ee8d6c01f6da,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS007056,Clomaz-Forte [Clotrimazole 500 mg.],Clomaz-Forte,Clotrimazole 500 mg.,Clotrimazole,tablet,oral,ยาสอดช่องคลอด,False,data/core/drug_short_lookup.json:lookup.BDS007056,coverage_a79b6d6f320f,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS007953,Gynosten-500 [Clotrimazole 500 mg.],Gynosten-500,Clotrimazole 500 mg.,Clotrimazole,tablet,oral,ยาสอดช่องคลอด,False,data/core/drug_short_lookup.json:lookup.BDS007953,coverage_a0293cc90aae,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS049779,Zalain Vaginal Suppository [Sertaconazole 300 mg.],Zalain Vaginal Suppository,Sertaconazole 300 mg.,Sertaconazole,tablet,oral,ยาสอดช่องคลอด,False,data/core/drug_short_lookup.json:lookup.BDS049779,coverage_70d158c0c201,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001280,Betadine Ointment [Povidone Iodine 10 %],Betadine Ointment,Povidone Iodine 10 %,Povidone Iodine,ointment,topical,ยาใส่แผล,False,data/core/drug_short_lookup.json:lookup.BDS001280,coverage_5604e10b55cd,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001238,Betadine Solution 15 ml [Povidone-Iodine USP 10 % w/v],Betadine Solution 15 ml,Povidone-Iodine USP 10 % w/v,Povidone-Iodine USP w/v,solution,,ยาใส่แผล,True,data/core/drug_short_lookup.json:lookup.BDS001238,coverage_e7592a5c2ab9,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001239,Betadine Solution 30 ml [Povidone-Iodine USP 10% w/v],Betadine Solution 30 ml,Povidone-Iodine USP 10% w/v,Povidone-Iodine USP w/v,solution,,ยาใส่แผล,True,data/core/drug_short_lookup.json:lookup.BDS001239,coverage_e6b78d19d3d0,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS044520,LeoPovidone [Povidone-Iodine 10% w/v],LeoPovidone,Povidone-Iodine 10% w/v,Povidone-Iodine w/v,other,,ยาใส่แผล,True,data/core/drug_short_lookup.json:lookup.BDS044520,coverage_ce95ec944daf,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS044106,Povidone-Iodine [Povidone-Iodine 10% w/v],Povidone-Iodine,Povidone-Iodine 10% w/v,Povidone-Iodine w/v,other,,ยาใส่แผล,True,data/core/drug_short_lookup.json:lookup.BDS044106,coverage_9c9b4c0a67ac,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
