coverage_family,row_id,product_id,disease_key,generic_name,status,rx_ready,missing_fields,next_action
pediatric,peds_a040c1916e30,BDS007583,,paracetamol,not_fully_verified,False,product concentration/formulation source; rounding/calculation-ready product gate,formula source available but exact product concentration/formulation label is still missing
pediatric,peds_9c12985cb4b9,BDS002861,,paracetamol,not_fully_verified,False,product concentration/formulation source; rounding/calculation-ready product gate,formula source available but exact product concentration/formulation label is still missing
pediatric,peds_e7171ae41cdb,BDS002847,,paracetamol,not_fully_verified,False,product concentration/formulation source; rounding/calculation-ready product gate,formula source available but exact product concentration/formulation label is still missing
pediatric,peds_2f281914b283,BDS008137,,paracetamol,not_fully_verified,False,product concentration/formulation source; rounding/calculation-ready product gate,formula source available but exact product concentration/formulation label is still missing
pediatric,peds_21d415a32cba,BDS003597,,paracetamol,not_fully_verified,False,product concentration/formulation source; rounding/calculation-ready product gate,formula source available but exact product concentration/formulation label is still missing
pediatric,peds_a3055d9441bd,BDS003711,,paracetamol,not_fully_verified,False,product concentration/formulation source; rounding/calculation-ready product gate,formula source available but exact product concentration/formulation label is still missing
pediatric,peds_95529bf8cd8f,BDS003737,,paracetamol,not_fully_verified,False,product concentration/formulation source; rounding/calculation-ready product gate,formula source available but exact product concentration/formulation label is still missing
pediatric,peds_26d59d594416,BDS003763,,paracetamol,fully_verified,True,,ready by Gold pediatric validator
pediatric,peds_40fb0c454e8d,BDS001015,,desloratadine,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_240d5843e700,BDS007003,,brompheniramine maleate + phenylephrine hcl,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_9b9041154392,BDS008047,,brompheniramine maleate + phenylephrine hcl,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_c4338ce0922e,BDS008033,,chlorpheniramine maleate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_d7c608a199b5,BDS007038,,cetirizine 2hcl,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_54c3ef3c91b5,BDS044519,,desloratadine,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_8584158d9257,BDS007271,,chlorpheniramine maleate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_8730d72684c7,BDS008301,,hydroxyzine hcl,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_8ba547fcaca0,BDS008086,,cetirizine 2hcl,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_30f21e76e483,BDS004212,,cetirizine 2hci,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_7552612ed907,BDS006036,,butamirate citrate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_eba660e2501c,BDS002290,,levodropropizine,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_90bbd99a40ae,BDS001257,,bromhexine hcl + k guaiacolsulphonate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_5dfd75350a5c,BDS001296,,bromhexine hcl + k guaiacolsulphonate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_b0dc0cb40a0f,BDS001253,,bromhexine hcl,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_c04ac9b032cd,BDS007033,,carbocysteine,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_d30022646276,BDS041506,,carbocysteine,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_2fa2790ece68,BDS001920,,carbocysteine,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_150382193ca3,BDS002659,,cyclidrol,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_05da69920002,BDS002654,,ambroxol hcl,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_38f5c41250da,BDS003697,,carbocysteine,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_ddf609584b81,BDS003782,,carbocysteine,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_b96858fdfe12,BDS001231,,mebendazole,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_cce9662e72fb,BDS049775,,albendazole,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_6dbe55d7e6b6,BDS001458,,terbutaline sulfate + glyceryl guaiacolate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_5fc7831f353e,BDS003645,,salbutamol,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_2e2d87c0047e,BDS003589,,salbutamol,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_f30939fd5cd4,BDS001071,,ergotamine tartrate + caffeine,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_90d9b412c33d,BDS008034,,dicyclomine + simethicone,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_38916c2c9fe3,BDS040608,,aluminium hydroxide gel eq. to aluminium hydroxide + magnesium hydroxide + simethicone,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_5a877fdc1acc,BDS043613,,sodium alginate ph eur + potassium bicarbonate + calcium carbonate + carbomer,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_c39a0095f0b1,BDS002033,,sodium alginate + sodium bicarbonate + calcium carbonate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_8dfd8aa4af12,BDS002014,,sodium alginate + sodium bicarbonate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_220f782f6a27,BDS002013,,sodium alginate + sodium bicarbonate + calcium carbonate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_30181f9251c2,BDS043606,,sodium alginate + sodium bicarbonate + calcium carbonate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_9af91df56164,BDS003918,,sucralfate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_01c87b23db2a,BDS003917,,sucralfate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_f9cb07587edc,BDS003915,,sucralfate,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_cd720cb88163,BDS001013,,simethicone,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
