gold_regimen_row_id,regimen_id,product_id,generic_name,disease_key,modality,final_rx_status,accredited_source_status,missing_accredited_fields,next_action
gold_regimen_f8f7d5e34d36,FRM0099,BDS003762,Paracetamol 500 mg.,dental_infection_support_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_55873400843c,FRM0099,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,dental_infection_support_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_aa81e37f3af5,FRM0099,BDS003762,Paracetamol 500 mg.,dental_infection_support_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9df8b3aefe1c,FRM0100,BDS002201,Amoxicillin 500 mg.,infected_insect_bite_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_fcb6437e96c8,FRM0100,BDS001991,Fusidic acid 20 mg./1 g.,infected_insect_bite_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_83340b04bf22,FRM0100,BDS002201,Amoxicillin 500 mg.,infected_insect_bite_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_954dfff78d19,FRM0100,BDS001991,Fusidic acid 20 mg./1 g.,infected_insect_bite_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_155ec8c428ef,FRM0100,BDS002201,Amoxicillin 500 mg.,infected_insect_bite_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_415302d65100,FRM0100,BDS001991,Fusidic acid 20 mg./1 g.,infected_insect_bite_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_632ed16a47a2,FRM0101,BDS001046,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,infected_insect_bite_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_8ea13ef845c9,FRM0101,BDS001991,Fusidic acid 20 mg./1 g.,infected_insect_bite_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_080bdc564537,FRM0101,BDS001046,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,infected_insect_bite_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_45e2f5eb8859,FRM0101,BDS001991,Fusidic acid 20 mg./1 g.,infected_insect_bite_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_99063756e34f,FRM0101,BDS001046,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,infected_insect_bite_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_91b53271ba6e,FRM0101,BDS001991,Fusidic acid 20 mg./1 g.,infected_insect_bite_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_75956fb0625d,FRM0102,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,cellulitis_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_87f6f1980099,FRM0102,BDS003762,Paracetamol 500 mg.,cellulitis_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_91939347ee31,FRM0102,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,cellulitis_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ab177e95e0ea,FRM0102,BDS003762,Paracetamol 500 mg.,cellulitis_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_dc1c11081eb3,FRM0102,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,cellulitis_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ead3de148e16,FRM0102,BDS003762,Paracetamol 500 mg.,cellulitis_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_205750b9d800,FRM0103,BDS002201,Amoxicillin 500 mg.,impetigo_oral_antibiotic_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2a6f6b376391,FRM0103,BDS001991,Fusidic acid 20 mg./1 g.,impetigo_oral_antibiotic_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ef3342ecc769,FRM0103,BDS002201,Amoxicillin 500 mg.,impetigo_oral_antibiotic_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7dfe672bd84f,FRM0103,BDS001991,Fusidic acid 20 mg./1 g.,impetigo_oral_antibiotic_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_cb52ed657df9,FRM0103,BDS002201,Amoxicillin 500 mg.,impetigo_oral_antibiotic_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_6f3faa6ad3fd,FRM0103,BDS001991,Fusidic acid 20 mg./1 g.,impetigo_oral_antibiotic_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_49aeb1e3e6ff,FRM0104,BDS001991,Fusidic acid 20 mg./1 g.,localized_folliculitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ba07bbef3ca4,FRM0104,BDS002201,Amoxicillin 500 mg.,localized_folliculitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_4fe06a203433,FRM0104,BDS001991,Fusidic acid 20 mg./1 g.,localized_folliculitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9d8837fd614a,FRM0104,BDS002201,Amoxicillin 500 mg.,localized_folliculitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_0bd47ad1b22c,FRM0104,BDS001991,Fusidic acid 20 mg./1 g.,localized_folliculitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_35fd7c1d706c,FRM0104,BDS002201,Amoxicillin 500 mg.,localized_folliculitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_fb6b45b7f6a8,FRM0105,BDS001238,Povidone-Iodine USP 10 % w/v,infected_abrasion_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_0a65af3062a2,FRM0105,BDS001991,Fusidic acid 20 mg./1 g.,infected_abrasion_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_4fa82d021522,FRM0105,BDS002201,Amoxicillin 500 mg.,infected_abrasion_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_624ee1cc1f46,FRM0105,BDS001238,Povidone-Iodine USP 10 % w/v,infected_abrasion_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_5e304462dd44,FRM0105,BDS001991,Fusidic acid 20 mg./1 g.,infected_abrasion_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2aa77cf41031,FRM0105,BDS002201,Amoxicillin 500 mg.,infected_abrasion_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_6689758dda68,FRM0105,BDS001238,Povidone-Iodine USP 10 % w/v,infected_abrasion_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_10ef36d73477,FRM0105,BDS001991,Fusidic acid 20 mg./1 g.,infected_abrasion_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_1f60be049df4,FRM0105,BDS002201,Amoxicillin 500 mg.,infected_abrasion_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c27be24a7ecd,FRM0106,BDS001910,Fusidic acid 20 mg+Hydrocortisone Acetate 10 mg+อื่นๆ/1 g,infected_eczema_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
