runtime_row_id,disease_key,diagnosis,icd10,category,population,modality,tier,drug_product,BDS,sig,duration,dispense,price_pack,side_effect_quick,caution_quick,gate_required,runtime_level,antibiotic_flag,pediatric_allowed,peds_rule_id,source_ids,citation_urls,red_flags,notes
RX_0422,watery_red_eye_nonpurulent_adult,Watery red eye (non-purulent),,Eye,adult,sachet/capsule,Tier 1,Bioflor [Lyophilized Saccharomyces boulardii 250 mg.],BDS001248,product-specific dose PO BID,3–5 days,ซอง,ซอง,bloating,avoid severe immunocompromise/central line,standard,DEFAULT_FAST,FALSE,FALSE,,WHO_ORS_ZINC,https://www.who.int/tools/elena/interventions/zinc-diarrhoea,"Eye pain, photophobia, vision loss, contact lens corneal concern → urgent eye eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0423,watery_red_eye_nonpurulent_adult,Watery red eye (non-purulent),,Eye,adult,sachet,Tier 1,Dehecta [Dioctahedral Smectite 3 g./20 ml.],BDS042304,sachet PO per product schedule,1–3 days,ซอง 20 ml.,ซอง 20 ml.,constipation,separate from other meds,standard,DEFAULT_FAST,FALSE,FALSE,,WHO_ORS_ZINC,https://www.who.int/tools/elena/interventions/zinc-diarrhoea,"Eye pain, photophobia, vision loss, contact lens corneal concern → urgent eye eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0424,gerd_uncomplicated_adult,"Gastroesophageal reflux disease, uncomplicated",,GI/GERD-dyspepsia,adult,suspension,Tier 1,Gaviscon Suspension bottle 150 ml [Sodium alginate 500 mg.+Sodium bicarbonate 267 mg./10 ml.],BDS002014,after meals/HS per product,3–7 days,ขวด 150 ml.,ขวด 150 ml.,"bloating, nausea",sodium load; alarm symptoms,safety_or_doctor_gate,GATED,FALSE,FALSE,,NICE_GERD_DYSPEPSIA;ACG_GERD,https://www.nice.org.uk/guidance/cg184/chapter/recommendations; https://pmc.ncbi.nlm.nih.gov/articles/PMC8754510/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0425,gerd_nocturnal_adult,Nocturnal GERD / nighttime reflux,,GI/GERD-dyspepsia,adult,suspension,Tier 1,Gaviscon Suspension bottle 150 ml [Sodium alginate 500 mg.+Sodium bicarbonate 267 mg./10 ml.],BDS002014,after meals/HS per product,3–7 days,ขวด 150 ml.,ขวด 150 ml.,"bloating, nausea",sodium load; alarm symptoms,safety_or_doctor_gate,GATED,FALSE,FALSE,,NICE_GERD_DYSPEPSIA;ACG_GERD,https://www.nice.org.uk/guidance/cg184/chapter/recommendations; https://pmc.ncbi.nlm.nih.gov/articles/PMC8754510/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0426,gord_adult_empiric,Gastro-oesophageal reflux disease in adults,,GI/GERD-dyspepsia,adult,suspension,Tier 1,Gaviscon Suspension bottle 150 ml [Sodium alginate 500 mg.+Sodium bicarbonate 267 mg./10 ml.],BDS002014,after meals/HS per product,3–7 days,ขวด 150 ml.,ขวด 150 ml.,"bloating, nausea",sodium load; alarm symptoms,safety_or_doctor_gate,GATED,FALSE,FALSE,,NICE_GERD_DYSPEPSIA;ACG_GERD,https://www.nice.org.uk/guidance/cg184/chapter/recommendations; https://pmc.ncbi.nlm.nih.gov/articles/PMC8754510/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0427,minor_burn_adult,Acute minor superficial burn,,Wound/burn,adult,gel/ointment,Tier 1,Aloe Gel [วุ้นจากว่านหางจระเข้ 87.399 %],BDS001007,apply thin layer PRN,until healed,หลอด 30 g.,หลอด 30 g.,local irritation,avoid infected/deep burns; allergy,safety_or_doctor_gate,GATED,FALSE,FALSE,,RED_CROSS_BURN;NICE_ECZEMA;DM_LABEL,https://www.redcross.org/take-a-class/resources/learn-first-aid/burns; https://cks.nice.org.uk/topics/eczema-atopic/management/management/; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0428,burn_aftercare_minor_adult,Minor burn aftercare,,Wound/burn,adult,gel/ointment,Tier 1,Aloe Gel [วุ้นจากว่านหางจระเข้ 87.399 %],BDS001007,apply thin layer PRN,until healed,หลอด 30 g.,หลอด 30 g.,local irritation,avoid infected/deep burns; allergy,safety_or_doctor_gate,GATED,FALSE,FALSE,,RED_CROSS_BURN;NICE_ECZEMA;DM_LABEL,https://www.redcross.org/take-a-class/resources/learn-first-aid/burns; https://cks.nice.org.uk/topics/eczema-atopic/management/management/; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0429,dry_skin_adult,Dry skin / xerosis,,Skin/allergy-inflammatory,adult,gel/ointment,Tier 1,Aloe Gel [วุ้นจากว่านหางจระเข้ 87.399 %],BDS001007,apply thin layer PRN,until healed,หลอด 30 g.,หลอด 30 g.,local irritation,avoid infected/deep burns; allergy,safety_or_doctor_gate,GATED,FALSE,FALSE,,RED_CROSS_BURN;NICE_ECZEMA;DM_LABEL,https://www.redcross.org/take-a-class/resources/learn-first-aid/burns; https://cks.nice.org.uk/topics/eczema-atopic/management/management/; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0430,localized_muscle_ache_support_adult,Localized muscle ache support,,Pain,adult,gel/spray,Tier 1,Perskindol Classic Gel [Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%],BDS003118,apply thinly 2–4 times/day PRN,3–7 days,กล่อง 100 ml.,กล่อง 100 ml.,"burning, irritation",avoid broken skin/eyes/heat wrap,safety_or_doctor_gate,GATED,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0431,sprain_strain_mild_adult,Mild sprain / strain,,Pain,adult,gel/spray,Tier 1,Perskindol Classic Gel [Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%],BDS003118,apply thinly 2–4 times/day PRN,3–7 days,กล่อง 100 ml.,กล่อง 100 ml.,"burning, irritation",avoid broken skin/eyes/heat wrap,safety_or_doctor_gate,GATED,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0432,joint_pain_topical_support_adult,Joint pain topical support,,Pain,adult,gel/spray,Tier 1,Perskindol Classic Gel [Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%],BDS003118,apply thinly 2–4 times/day PRN,3–7 days,กล่อง 100 ml.,กล่อง 100 ml.,"burning, irritation",avoid broken skin/eyes/heat wrap,safety_or_doctor_gate,GATED,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0433,eye_irritation_adult,Eye irritation / dust exposure,,Eye,adult,eye wash,Tier 1,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],BDS046208,rinse/irrigate per product,PRN,ขวด 110 ml.,ขวด 110 ml.,irritation,do not delay eval for pain/vision loss/chemical injury,safety_or_doctor_gate,GATED,FALSE,FALSE,,AAO_DRY_EYE;AAO_CONJUNCTIVITIS,https://www.aao.org/eye-health/diseases/what-is-dry-eye; https://www.aao.org/education/preferred-practice-pattern/conjunctivitis-ppp-2023,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0434,eye_wash_support_adult,Eye wash support,,Eye,adult,eye wash,Tier 1,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],BDS046208,rinse/irrigate per product,PRN,ขวด 110 ml.,ขวด 110 ml.,irritation,do not delay eval for pain/vision loss/chemical injury,safety_or_doctor_gate,GATED,FALSE,FALSE,,AAO_DRY_EYE;AAO_CONJUNCTIVITIS,https://www.aao.org/eye-health/diseases/what-is-dry-eye; https://www.aao.org/education/preferred-practice-pattern/conjunctivitis-ppp-2023,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0435,localized_muscle_ache_support_adult,Localized muscle ache support,,Pain,adult,gel/spray,Tier 1,Fastum Gel [Ketoprofen 2.5%],BDS006242,apply thinly to affected area per label,3–7 days,หลอด 30 g.,หลอด 30 g.,local irritation,avoid broken skin; NSAID allergy,safety_or_doctor_gate,GATED,FALSE,FALSE,,FDA_NSAID;DM_LABEL,https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0436,joint_pain_topical_support_adult,Joint pain topical support,,Pain,adult,gel/spray,Tier 1,Fastum Gel [Ketoprofen 2.5%],BDS006242,apply thinly to affected area per label,3–7 days,หลอด 30 g.,หลอด 30 g.,local irritation,avoid broken skin; NSAID allergy,safety_or_doctor_gate,GATED,FALSE,FALSE,,FDA_NSAID;DM_LABEL,https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0437,sprain_strain_mild_adult,Mild sprain / strain,,Pain,adult,gel/spray,Tier 1,Fastum Gel [Ketoprofen 2.5%],BDS006242,apply thinly to affected area per label,3–7 days,หลอด 30 g.,หลอด 30 g.,local irritation,avoid broken skin; NSAID allergy,safety_or_doctor_gate,GATED,FALSE,FALSE,,FDA_NSAID;DM_LABEL,https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0438,aphthous_ulcer_pain_adult,Painful aphthous ulcer support,,Oral/dental,adult,oral gel,Tier 1,Kamistad-Gel N [Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.],BDS002430,apply small amount to lesion PRN,3–5 days,หลอด 10 g.,หลอด 10 g.,"numbness, irritation",avoid excess/swallowing; allergy; child caution,safety_or_doctor_gate,GATED,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0439,oral_ulcer_adult,Oral ulcer / aphthous ulcer,,Oral/dental,adult,oral gel,Tier 1,Kamistad-Gel N [Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.],BDS002430,apply small amount to lesion PRN,3–5 days,หลอด 10 g.,หลอด 10 g.,"numbness, irritation",avoid excess/swallowing; allergy; child caution,safety_or_doctor_gate,GATED,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0440,dental_pain_support_adult,Dental pain support,,Oral/dental,adult,oral gel,Tier 1,Kamistad-Gel N [Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.],BDS002430,apply small amount to lesion PRN,3–5 days,หลอด 10 g.,หลอด 10 g.,"numbness, irritation",avoid excess/swallowing; allergy; child caution,safety_or_doctor_gate,GATED,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0441,insect_bite_reaction_adult,Insect bite reaction / itchy bite,,Skin/allergy-inflammatory,adult,lotion/gel,Tier 1,Fenistil Gel [Dimethindene maleate 1 mg.],BDS001846,apply thinly PRN,3–5 days,หลอด 20 g.,หลอด 20 g.,"local irritation, sedation rare",avoid broken skin/large area/infants,safety_or_doctor_gate,GATED,FALSE,FALSE,,NICE_ECZEMA;DM_LABEL,https://cks.nice.org.uk/topics/eczema-atopic/management/management/; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0442,pruritus_localized_adult,Localized pruritus,,ENT/URI-cough,adult,lotion/gel,Tier 1,Fenistil Gel [Dimethindene maleate 1 mg.],BDS001846,apply thinly PRN,3–5 days,หลอด 20 g.,หลอด 20 g.,"local irritation, sedation rare",avoid broken skin/large area/infants,safety_or_doctor_gate,GATED,FALSE,FALSE,,NICE_ECZEMA;DM_LABEL,https://cks.nice.org.uk/topics/eczema-atopic/management/management/; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
RX_0443,itchy_localized_rash_adult,Localized itchy rash NOS,,Skin/allergy-inflammatory,adult,lotion/gel,Tier 1,Fenistil Gel [Dimethindene maleate 1 mg.],BDS001846,apply thinly PRN,3–5 days,หลอด 20 g.,หลอด 20 g.,"local irritation, sedation rare",avoid broken skin/large area/infants,safety_or_doctor_gate,GATED,FALSE,FALSE,,NICE_ECZEMA;DM_LABEL,https://cks.nice.org.uk/topics/eczema-atopic/management/management/; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,V4 added mapping row. Products can substitute only within matching route/form/age/allergy/pregnancy/renal gates. Reference-only rows must never appear in FAST MODE.
V5_RX_0001,viral_uri_wet_cough_adult,Viral URI with wet cough/post-nasal drip,,ENT/URI-cough,adult,oral,Tier 1,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],BDS040614,500 mg 1 tab PO q6h PRN fever/pain,3 days PRN,10 tabs,,"nausea, rash rare",avoid overdose/liver disease,standard,DEFAULT_FAST,FALSE,NO,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"dyspnea, chest pain, SpO2 low, hemoptysis, persistent fever",v5 curated clinical QA row
V5_RX_0002,viral_uri_wet_cough_adult,Viral URI with wet cough/post-nasal drip,,ENT/URI-cough,adult,oral,Tier 1,Nac Long [Acetylcysteine 600 mg.],BDS002901,600 mg PO OD after meal,3–5 days,1 pack,,GI upset,caution asthma/ulcer if sensitive,standard,DEFAULT_FAST,FALSE,NO,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"dyspnea, chest pain, SpO2 low, hemoptysis, persistent fever",v5 curated clinical QA row
V5_RX_0003,viral_uri_wet_cough_adult,Viral URI with wet cough/post-nasal drip,,ENT/URI-cough,adult,nasal,Tier 1,Klean & Kare Saline (ANB) [Sodium Chloride 0.9 g./100 ml.],BDS044313,spray/rinse each nostril PRN,3–7 days,1 bottle,,,,standard,DEFAULT_FAST,FALSE,NO,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"dyspnea, chest pain, SpO2 low, hemoptysis, persistent fever",v5 curated clinical QA row
