runtime_row_id,disease_key,diagnosis,icd10,category,population,tier,when_to_use,modality,drug_product,BDS,sig,duration,dispense,price_pack,side_effect_quick,caution_quick,gate_required,runtime_level,antibiotic_flag,pediatric_allowed,peds_rule_id,source_ids,citation_urls,red_flags,notes
SWAP_0445,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 8,rhinorrhea/itch/allergy,oral,Histatabs [Chlorpheniramine Maleate 4 mg.],BDS007145,4 mg PO q6–8h PRN,3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"sedation, dry mouth",avoid driving; caution glaucoma/BPH; avoid young children,safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN;DM_LABEL,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids; https://dailymed.nlm.nih.gov/dailymed/,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0446,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 9,congestion/rhinorrhea,oral,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],BDS045630,product-specific adult dose short course,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"palpitation, insomnia, sedation if combo","avoid uncontrolled HTN, arrhythmia, MAOI; block young children",safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0447,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 2,nasal congestion,nasal,Actavia [Xylometazoline Hydrochloride 0.1% (1 mg./1 ml.)],BDS040080,1–2 sprays/nostril BID PRN,≤3 days,ขวด 10 ml.,ขวด 10 ml.,"rebound congestion, dryness",max 3 days; caution HTN/CV disease,safety_gate,GATED,FALSE,FALSE,,CDC_ADULT_ABX;DM_LABEL,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://dailymed.nlm.nih.gov/dailymed/,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0448,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 2,acute watery diarrhea,sachet/capsule,Hidrasec 100 mg. [Racecadotril 100 mg.],BDS043842,adult/child product dose TID short course,1–3 days,กล่อง 10 แคปซูล,กล่อง 10 แคปซูล,"headache, rash",not substitute for ORS; avoid bloody diarrhea,standard,DEFAULT_FAST,FALSE,FALSE,,WHO_ORS_ZINC,https://www.who.int/tools/elena/interventions/zinc-diarrhoea,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0449,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 10,adult non-bloody diarrhea,oral,Imodium [Loperamide HCl 2 mg.],BDS002214,4 mg once then 2 mg after stool; max per label,≤2 days,แผง 6 แคปซูล,แผง 6 แคปซูล,"constipation, cramps",avoid fever/bloody diarrhea/children unless directed,safety_gate,GATED,FALSE,FALSE,,WHO_ORS_ZINC;DM_LABEL,https://www.who.int/tools/elena/interventions/zinc-diarrhoea; https://dailymed.nlm.nih.gov/dailymed/,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0450,uri_dry_cough_adult,Acute viral URI with dry cough,,ENT/URI-cough,adult,Tier 2,sputum/wet cough,oral,Cystaline [Acetylcysteine 600 mg.],BDS001531,600 mg PO OD or divided dose,3–5 days,หลอด 10 เม็ด,หลอด 10 เม็ด,GI upset,asthma caution if bronchospasm,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0451,uri_dry_cough_adult,Acute viral URI with dry cough,,ENT/URI-cough,adult,Tier 3,sputum/wet cough,oral,Mucolid [Ambroxol HCl 30 mg.],BDS002655,30 mg PO TID or product-specific syrup dose,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"GI upset, rash rare",stop if severe skin reaction,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0452,uri_dry_cough_adult,Acute viral URI with dry cough,,ENT/URI-cough,adult,Tier 4,sputum/wet cough,oral,Bisolvon [Bromhexine HCl 8 mg.],BDS001255,8 mg PO TID or product-specific syrup dose,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,GI upset,stop if rash/severe reaction,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0453,uri_dry_cough_adult,Acute viral URI with dry cough,,ENT/URI-cough,adult,Tier 5,sputum/wet cough,oral,Bocytin Capsule [Carbocysteine 375 mg.],BDS008141,adult product-specific dose PO TID,3–5 days,กล่อง 10 แคปซูล,กล่อง 10 แคปซูล,GI upset,caution active peptic ulcer,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0454,uri_dry_cough_adult,Acute viral URI with dry cough,,ENT/URI-cough,adult,Tier 6,dry cough,oral,Icolid (ควบคุมจำนวน) [Dextromethorphan HBr 15 mg.],BDS002211,product-specific adult dose PRN,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"drowsiness, nausea",avoid MAOI/serotonergic toxicity risk,safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0455,uri_dry_cough_adult,Acute viral URI with dry cough,,ENT/URI-cough,adult,Tier 7,allergy/itch/rhinitis,oral,Alerest [Cetirizine dihydrochloride 10 mg.],BDS040029,10 mg PO OD,5–14 days,แผง 10 เม็ด,แผง 10 เม็ด,"somnolence, dry mouth",caution sedation; adjust in severe renal disease,standard,DEFAULT_FAST,FALSE,FALSE,,DM_CETIRIZINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=cetirizine,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0456,uri_dry_cough_adult,Acute viral URI with dry cough,,ENT/URI-cough,adult,Tier 8,rhinorrhea/itch/allergy,oral,Histatabs [Chlorpheniramine Maleate 4 mg.],BDS007145,4 mg PO q6–8h PRN,3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"sedation, dry mouth",avoid driving; caution glaucoma/BPH; avoid young children,safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN;DM_LABEL,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids; https://dailymed.nlm.nih.gov/dailymed/,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0457,uri_dry_cough_adult,Acute viral URI with dry cough,,ENT/URI-cough,adult,Tier 9,congestion/rhinorrhea,oral,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],BDS045630,product-specific adult dose short course,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"palpitation, insomnia, sedation if combo","avoid uncontrolled HTN, arrhythmia, MAOI; block young children",safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0458,uri_dry_cough_adult,Acute viral URI with dry cough,,ENT/URI-cough,adult,Tier 2,nasal congestion,nasal,Actavia [Xylometazoline Hydrochloride 0.1% (1 mg./1 ml.)],BDS040080,1–2 sprays/nostril BID PRN,≤3 days,ขวด 10 ml.,ขวด 10 ml.,"rebound congestion, dryness",max 3 days; caution HTN/CV disease,safety_gate,GATED,FALSE,FALSE,,CDC_ADULT_ABX;DM_LABEL,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://dailymed.nlm.nih.gov/dailymed/,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0459,uri_rash_adult,Acute viral URI with viral/allergic rash,,ENT/URI-cough,adult,Tier 2,sputum/wet cough,oral,Cystaline [Acetylcysteine 600 mg.],BDS001531,600 mg PO OD or divided dose,3–5 days,หลอด 10 เม็ด,หลอด 10 เม็ด,GI upset,asthma caution if bronchospasm,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0460,uri_rash_adult,Acute viral URI with viral/allergic rash,,ENT/URI-cough,adult,Tier 3,sputum/wet cough,oral,Mucolid [Ambroxol HCl 30 mg.],BDS002655,30 mg PO TID or product-specific syrup dose,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"GI upset, rash rare",stop if severe skin reaction,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0461,uri_rash_adult,Acute viral URI with viral/allergic rash,,ENT/URI-cough,adult,Tier 4,sputum/wet cough,oral,Bisolvon [Bromhexine HCl 8 mg.],BDS001255,8 mg PO TID or product-specific syrup dose,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,GI upset,stop if rash/severe reaction,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0462,uri_rash_adult,Acute viral URI with viral/allergic rash,,ENT/URI-cough,adult,Tier 5,sputum/wet cough,oral,Bocytin Capsule [Carbocysteine 375 mg.],BDS008141,adult product-specific dose PO TID,3–5 days,กล่อง 10 แคปซูล,กล่อง 10 แคปซูล,GI upset,caution active peptic ulcer,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0463,uri_rash_adult,Acute viral URI with viral/allergic rash,,ENT/URI-cough,adult,Tier 6,dry cough,oral,Icolid (ควบคุมจำนวน) [Dextromethorphan HBr 15 mg.],BDS002211,product-specific adult dose PRN,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"drowsiness, nausea",avoid MAOI/serotonergic toxicity risk,safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0464,uri_rash_adult,Acute viral URI with viral/allergic rash,,ENT/URI-cough,adult,Tier 7,allergy/itch/rhinitis,oral,Alerest [Cetirizine dihydrochloride 10 mg.],BDS040029,10 mg PO OD,5–14 days,แผง 10 เม็ด,แผง 10 เม็ด,"somnolence, dry mouth",caution sedation; adjust in severe renal disease,standard,DEFAULT_FAST,FALSE,FALSE,,DM_CETIRIZINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=cetirizine,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0465,uri_rash_adult,Acute viral URI with viral/allergic rash,,ENT/URI-cough,adult,Tier 8,rhinorrhea/itch/allergy,oral,Histatabs [Chlorpheniramine Maleate 4 mg.],BDS007145,4 mg PO q6–8h PRN,3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"sedation, dry mouth",avoid driving; caution glaucoma/BPH; avoid young children,safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN;DM_LABEL,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids; https://dailymed.nlm.nih.gov/dailymed/,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0466,uri_rash_adult,Acute viral URI with viral/allergic rash,,ENT/URI-cough,adult,Tier 9,congestion/rhinorrhea,oral,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],BDS045630,product-specific adult dose short course,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"palpitation, insomnia, sedation if combo","avoid uncontrolled HTN, arrhythmia, MAOI; block young children",safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
