coverage_id,sheet_name,row_number,product_id,regimen_id,disease_key,disease_name,complaint_key,generic_name,drug_name,composition,BDS,sig,duration,route,form,pediatric_flag,antibiotic_flag,high_risk_flag,current_readiness,current_source_status,exact_evidence_needed,minimum_source_type,source_priority,final_status,final_reason,next_action
coverage_1dc7b6122838,12_Drug_Short_Lookup_Template,423,BDS002224,,,,,Mamylase + Thiamine mononitrate + Diastase + Scopolia extract,Magesto-F sachet 10s [Mamylase+Thiamine mononitrate+Diastase+Scopolia extract+Calcium carbonate],Mamylase+Thiamine mononitrate+Diastase+Scopolia extract+Calcium carbonate,BDS002224,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_1c9c109fd333,12_Drug_Short_Lookup_Template,424,BDS003591,,,,,Ambroxol HCl,Strepsils Chesty Cough ซอง 8s [Ambroxol HCl 15 mg.],Ambroxol HCl 15 mg.,BDS003591,,,oral,tablet,False,False,True,,,product_label_source,product label,1,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_63ce1c63edb4,12_Drug_Short_Lookup_Template,425,BDS003642,,,,,Ambroxol HCl,Strepsils Throat Irritation & Cough กล่อง 24s [Ambroxol HCl 15 mg.],Ambroxol HCl 15 mg.,BDS003642,,,oral,tablet,False,False,True,,,product_label_source,product label,1,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_6ed28bd3d362,12_Drug_Short_Lookup_Template,426,BDS003641,,,,,Ambroxol HCl,Strepsils Throat Irritation & Cough ซอง 8s [Ambroxol HCl 15 mg.],Ambroxol HCl 15 mg.,BDS003641,,,oral,tablet,False,False,True,,,product_label_source,product label,1,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_55d4b5ea772e,12_Drug_Short_Lookup_Template,427,BDS001665,,,,,Ibuprofen,Duran Suspension [Ibuprofen 100 mg./5 ml.],Ibuprofen 100 mg./5 ml.,BDS001665,,,oral,suspension,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_78967d468d98,12_Drug_Short_Lookup_Template,428,BDS007151,,,,,Ibuprofen,Ibukids Suspension [Ibuprofen 100 mg./5 ml.],Ibuprofen 100 mg./5 ml.,BDS007151,,,oral,suspension,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_274c5ca7b388,12_Drug_Short_Lookup_Template,429,BDS002845,,,,,Ibuprofen,Nurofen Suspension [Ibuprofen 100 mg./5 ml.],Ibuprofen 100 mg./5 ml.,BDS002845,,,oral,suspension,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_8d00450b59d4,12_Drug_Short_Lookup_Template,430,BDS007031,,,,,Bromhexine HCl,Bromhexine Syrup [Bromhexine HCl 4 mg./5 ml.],Bromhexine HCl 4 mg./5 ml.,BDS007031,,,oral,syrup,False,False,True,,,product_label_source,product label,1,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_314ce4a5a936,12_Drug_Short_Lookup_Template,431,BDS008325,,,,,Hyoscine-N-butylbromide,Oscin Syrup [Hyoscine-N-butylbromide 5 mg./5 ml.],Hyoscine-N-butylbromide 5 mg./5 ml.,BDS008325,,,oral,syrup,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_4a32c7b3c53d,12_Drug_Short_Lookup_Template,432,BDS001097,,,,,Gestodene + Ethinylestradiol,Annylyn 21 [Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.],Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.,BDS001097,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_a59c11881b09,12_Drug_Short_Lookup_Template,433,BDS001098,,,,,Gestodene + Ethinylestradiol,Annylyn 28 [Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.],Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.,BDS001098,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_632120b7c0ed,12_Drug_Short_Lookup_Template,434,BDS001232,,,,,Chlormadinone acetate + Ethinylestradiol,Belara [Chlormadinone acetate 2 mg.+ Ethinylestradiol 0.03 mg.],Chlormadinone acetate 2 mg.+ Ethinylestradiol 0.03 mg.,BDS001232,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_d6dc89827b49,12_Drug_Short_Lookup_Template,435,BDS040601,,,,,Cyproterone acetate + Ethinylestradiol,Beriz [Cyproterone acetate 2 mg.+Ethinylestradiol 0.035 mg.],Cyproterone acetate 2 mg.+Ethinylestradiol 0.035 mg.,BDS040601,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_aaf39f4c77bf,12_Drug_Short_Lookup_Template,436,BDS041443,,,,,Gestodene + Ethinylestradiol,Camella 28 [Gestodene 0.075 mg.+Ethinylestradiol 0.03 mg.],Gestodene 0.075 mg.+Ethinylestradiol 0.03 mg.,BDS041443,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_9147e25fc2da,12_Drug_Short_Lookup_Template,437,BDS001526,,,,,Desogestrel,Cerazette 28 [Desogestrel 0.075 mg.],Desogestrel 0.075 mg.,BDS001526,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_403468eedbbf,12_Drug_Short_Lookup_Template,438,BDS041401,,,,,Gestodene + Ethinylestradiol,Ciclomex-20 [Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.],Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.,BDS041401,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_3baae64e5adb,12_Drug_Short_Lookup_Template,439,BDS008781,,,,,Cyproterone acetate + Ethinylestradiol,Dafne 35 [Cyproterone acetate 2.0 mg.+Ethinylestradiol 0.035 mg.],Cyproterone acetate 2.0 mg.+Ethinylestradiol 0.035 mg.,BDS008781,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_b62aa3d96970,12_Drug_Short_Lookup_Template,440,BDS001640,,,,,Cyproterone acetate + Ethinylestradiol,Diane-35 [Cyproterone acetate 2 mg.+Ethinylestradiol 0.035 mg.],Cyproterone acetate 2 mg.+Ethinylestradiol 0.035 mg.,BDS001640,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_4daa902bf242,12_Drug_Short_Lookup_Template,441,BDS001643,,,,,D-Norgestrel + Ethinylestradiol,Diora-21 [D-Norgestrel 0.15 mg.+Ethinylestradiol 0.03 mg.],D-Norgestrel 0.15 mg.+Ethinylestradiol 0.03 mg.,BDS001643,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_eb73046435e7,12_Drug_Short_Lookup_Template,442,BDS001644,,,,,D-Norgestrel + Ethinylestradiol,Diora-28 [D-Norgestrel 0.15 mg.+Ethinylestradiol 0.03 mg.],D-Norgestrel 0.15 mg.+Ethinylestradiol 0.03 mg.,BDS001644,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_853dee301d6b,12_Drug_Short_Lookup_Template,443,BDS001858,,,,,Norelgestromin + Ethinylestradiol /1 patch,Evra [Norelgestromin 6 mg.+Ethinylestradiol 600 mcg./1 patch],Norelgestromin 6 mg.+Ethinylestradiol 600 mcg./1 patch,BDS001858,,,,other,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_bb86ec8e21d5,12_Drug_Short_Lookup_Template,444,BDS001830,,,,,Lynestrenol,Exluton [Lynestrenol 0.5 mg.],Lynestrenol 0.5 mg.,BDS001830,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_227f9c04ce2a,12_Drug_Short_Lookup_Template,445,BDS043846,,,,,Drospirenone + Ethinylestradiol + Placebo 4 tabs,Herz [Drospirenone 3 mg.+Ethinylestradiol 0.02 mg.+Placebo 4 tabs],Drospirenone 3 mg.+Ethinylestradiol 0.02 mg.+Placebo 4 tabs,BDS043846,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_f3947c37d6d7,12_Drug_Short_Lookup_Template,446,BDS003715,,,,,Cyproterone acetate + Ethinylestradiol,Laura-35 [Cyproterone acetate 2 mg.+Ethinylestradiol 0.035 mg.],Cyproterone acetate 2 mg.+Ethinylestradiol 0.035 mg.,BDS003715,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_425990b562a3,12_Drug_Short_Lookup_Template,447,BDS002607,,,,,Desogestrel + Ethinylestradiol,Marvelon 21 [Desogestrel 0.15 mg.+Ethinylestradiol 0.03 mg.],Desogestrel 0.15 mg.+Ethinylestradiol 0.03 mg.,BDS002607,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_65adda8e6c60,12_Drug_Short_Lookup_Template,448,BDS002608,,,,,Desogestrel + Ethinylestradiol,Marvelon 28 [Desogestrel 0.15 mg.+Ethinylestradiol 0.03 mg.],Desogestrel 0.15 mg.+Ethinylestradiol 0.03 mg.,BDS002608,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_73b73a9f39bd,12_Drug_Short_Lookup_Template,449,BDS002613,,,,,Gestodene + Ethinylestradiol,Meliane 21 [Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.],Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.,BDS002613,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_044ada7e956a,12_Drug_Short_Lookup_Template,450,BDS002614,,,,,Gestodene + Ethinylestradiol,Meliane ED 28 [Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.],Gestodene 0.075 mg.+Ethinylestradiol 0.02 mg.,BDS002614,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_161da0eab461,12_Drug_Short_Lookup_Template,451,BDS002630,,,,,Drospirenone + Ethinylestradiol,Melodia [Drospirenone 3 mg.+Ethinylestradiol 0.030 mg.],Drospirenone 3 mg.+Ethinylestradiol 0.030 mg.,BDS002630,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_bc14fa372efd,12_Drug_Short_Lookup_Template,452,BDS002619,,,,,Desogestrel + Ethinylestradiol,Mercilon-21 [Desogestrel 0.15 mg.+Ethinylestradiol 0.02 mg.],Desogestrel 0.15 mg.+Ethinylestradiol 0.02 mg.,BDS002619,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_b36149dd006e,12_Drug_Short_Lookup_Template,453,BDS002620,,,,,Desogestrel + Ethinylestradiol,Mercilon-28 [Desogestrel 0.15 mg.+Ethinylestradiol 0.02 mg.],Desogestrel 0.15 mg.+Ethinylestradiol 0.02 mg.,BDS002620,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_788e5379513d,12_Drug_Short_Lookup_Template,454,BDS002695,,,,,Gestodene + Ethinylestradiol,Minidoz 28 [Gestodene 0.060 mg.+Ethinylestradiol 0.015 mg.],Gestodene 0.060 mg.+Ethinylestradiol 0.015 mg.,BDS002695,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_759f286cf209,12_Drug_Short_Lookup_Template,455,BDS002670,,,,,Desogestrel + Ethinylestradiol,Minny-21 [Desogestrel 0.15 mg.+Ethinylestradiol 0.02 mg.],Desogestrel 0.15 mg.+Ethinylestradiol 0.02 mg.,BDS002670,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_8115b3f3d3cc,12_Drug_Short_Lookup_Template,456,BDS002671,,,,,Desogestrel + Ethinylestradiol,Minny-28 [Desogestrel 0.15 mg.+Ethinylestradiol 0.02 mg.],Desogestrel 0.15 mg.+Ethinylestradiol 0.02 mg.,BDS002671,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_df9d6b66e0fc,12_Drug_Short_Lookup_Template,457,BDS044910,,,,,Gestodene + Ethinylestradiol,Minoz 28 [Gestodene 0.060 mg.+Ethinylestradiol 0.015 mg.],Gestodene 0.060 mg.+Ethinylestradiol 0.015 mg.,BDS044910,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_7ac4168b09c1,12_Drug_Short_Lookup_Template,458,BDS003032,,,,,Cyproterone acetate + Ethinylestradiol,OC-35 [Cyproterone acetate 2 mg.+Ethinylestradiol 0.035 mg.],Cyproterone acetate 2 mg.+Ethinylestradiol 0.035 mg.,BDS003032,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_4c49f945aba3,12_Drug_Short_Lookup_Template,459,BDS003143,,,,,Cyproterone Acetate + Ethinylestradiol,Preme [Cyproterone Acetate 2 mg.+Ethinylestradiol 0.035 mg.],Cyproterone Acetate 2 mg.+Ethinylestradiol 0.035 mg.,BDS003143,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_7b5ee739e7bf,12_Drug_Short_Lookup_Template,460,BDS046511,,,,,Cyproterone Acetate + Ethinylestradiol,Preme 28 [Cyproterone Acetate 2 mg.+Ethinylestradiol 0.035 mg.],Cyproterone Acetate 2 mg.+Ethinylestradiol 0.035 mg.,BDS046511,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_807d47eab28d,12_Drug_Short_Lookup_Template,461,BDS047721,,,,,Drospirenone,Slinda [Drospirenone 4 mg],Drospirenone 4 mg,BDS047721,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_61c5730b74ce,12_Drug_Short_Lookup_Template,462,BDS003731,,,,,Cyproterone Acetate + Ethinylestradiol,Sucee [Cyproterone Acetate 2 mg.+Ethinylestradiol 0.035 mg.],Cyproterone Acetate 2 mg.+Ethinylestradiol 0.035 mg.,BDS003731,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_6867c7258464,12_Drug_Short_Lookup_Template,463,BDS003699,,,,,Cyproterone Acetate + Ethinylestradiol,Sucee 28 [Cyproterone Acetate 2 mg.+Ethinylestradiol 0.035 mg.],Cyproterone Acetate 2 mg.+Ethinylestradiol 0.035 mg.,BDS003699,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_8179e0e4532d,12_Drug_Short_Lookup_Template,464,BDS003655,,,,,Drospirenone + Ethinylestradiol,Synfonia [Drospirenone 3 mg.+Ethinylestradiol 0.02 mg.],Drospirenone 3 mg.+Ethinylestradiol 0.02 mg.,BDS003655,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
coverage_46813d26e40b,12_Drug_Short_Lookup_Template,465,BDS004153,,,,,Drospirenone + Ethinylestradiol,Yasmin-21 [Drospirenone 3 mg.+Ethinylestradiol 0.030 mg.],Drospirenone 3 mg.+Ethinylestradiol 0.030 mg.,BDS004153,,,oral,tablet,False,False,False,,,product_label_source,product label,3,label_only_catalog,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness"
